TRIP6	0.006280218000000001
PTK2	0.9530000000000001
MCM5	0.553
UBA52	0.88
TRAF6	0.007253130000000001
NUDT5	0.631
PAK2	0.865
MYH10	0.734
TGFB1	0.902
TRAF2	0.008317399
FXR2	0.871
AR	0.005610642000000001
UBE3A	0.843
RPL17	0.626
EIF2S1	0.8089999999999999
C20ORF172	0.002361528
CBX5	0.009669605
HSPG2	0.946
NID1	0.856
HLA-C	0.007764077000000001
GLRX5	0.634
TAF12	0.708
TAF15	0.002179864
PTK7	0.6799999999999999
CTRC	0.535
PHKG1	0.622
HDAC1	1.92992E-4
RFX1	0.594
RAB1A	0.8380000000000001
CREB1	0.002108136
POLR2E	0.006323821
TAF7	0.626
MCM7	0.742
SHB	0.874
SRC	0.9199999999999999
RPS19	0.741
RPL8	0.584
IRS2	0.8009999999999999
EPOR	0.8109999999999999
HES1	0.745
ID4	0.003462376
PHB2	0.976
COPG	0.887
TNPO1	0.741
HIST2H2BE	0.622
COL4A5	0.802
FN1	0.662
PSMA3	0.51
NUP88	0.63
NUP205	0.728
EFCBP2	0.554
NOC4L	0.506
POP7	0.512
SNURF	0.931
MBD2	0.988
DHX9	0.0040322890000000005
POLR2D	0.005910323
DHX38	0.721
RBMX	0.528
SF3B5	0.771
IGFBP3	0.628
COL1A1	0.823
PSMA4	0.668
PSMD8	0.931
RPS3A	0.658
EIF3S4	0.719
RIPK1	0.8320000000000001
HSPA1B	0.855
RBM5	0.879
HNRPU	0.009868424
AOF2	0.007340078000000001
ASCC2	0.782
CCL5	0.579
CSPG2	0.796
WDR71	0.97
PSMD3	0.532
YWHAB	0.003829725
KIF5B	0.885
CRKL	0.658
TYK2	0.761
PTPN11	0.0011608179999999999
CD33	0.736
PLXNA1	0.54
SEMA6D	0.8180000000000001
MDFI	0.542
C10ORF62	0.536
RPS11	0.592
RPSA	0.525
RPL35	0.5680000000000001
EIF3S2	0.644
NIPSNAP3A	0.774
HAP1	0.004702328
WDR8	0.663
MYH11	0.774
BTBD2	0.002054664
C14ORF1	0.761
NPM1	0.0046492650000000005
NCL	0.007201936000000001
POLD1	0.761
RPA1	0.634
BTG2	0.71
PRKCA	0.0036912940000000003
GPR77	0.812
C4A	0.692
MAPK12	0.992
APC	0.655
IQGAP1	0.607
PCBP1	0.00220106
HNRPC	0.008536057
RPS8	0.5720000000000001
RPL9	0.852
VDR	0.888
RXRA	0.8380000000000001
HUS1	0.6819999999999999
PCNA	0.008948371
SLC12A4	0.7969999999999999
ATF7IP	0.001727835
CAST	0.00242597
PPFIA1	0.879
EEF1B2	0.009641505
IKBKE	0.005334459000000001
RANBP1	0.502
FEN1	0.0047876260000000006
EEF1G	0.536
PDCD6IP	0.8340000000000001
NOTCH2	0.623
PSEN2	0.982
RPS14	0.8460000000000001
RPL39	0.9179999999999999
ATG12	0.003537114
MOV10	0.815
VIM	0.831
PDLIM1	0.718
GNG3	0.688
GNG7	0.6890000000000001
ASCC3L1	0.588
PLD1	0.742
CHRNB2	0.729
CHRNA2	0.931
CASP6	7.430970000000001E-4
NEDD4	0.79
RPA3	0.987
RPL13A	0.51
WBSCR1	0.9530000000000001
TSC22D1	0.009462079
FLJ22555	0.746
RPLP2	0.8440000000000001
RPL35A	0.651
ITGB4BP	0.588
BTF3	0.698
PSMC1	0.833
PSMD7	0.8140000000000001
COIL	4.8370800000000007E-4
SART3	0.734
GTF2H3	0.006461426000000001
GTF2H4	0.001851239
RCP9	0.548
NFKB1	0.768
MEN1	0.754
RNF11	0.005063317
HERC1	0.671
RPS13	0.51
EIF2S3	0.646
DPM2	0.661
POLR2A	0.0021360290000000002
HNRPD	0.009321307000000001
TARS	0.8240000000000001
SOX30	0.7969999999999999
NUDT3	0.8300000000000001
CD22	0.722
PTPN6	0.75
